uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"e2a8907d-bc30-4518-8fac-d1b383b17cc5","KONA_021.tickPlot.tck","D06","KONA","KONA_021","distributed","cultivatedCrops",39.125028,-96.643572,"WGS84",20.1,339.5,0.2,,,"2018-06-05T13:37Z","KONA.2018.23",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vJ","mpike@battelleecology.org",
"074c18bd-6eff-4e86-84b5-54594858da39","KONA_004.tickPlot.tck","D06","KONA","KONA_004","distributed","cultivatedCrops",39.125575,-96.637356,"WGS84",20.1,323.5,0.1,,,"2018-06-05T14:08Z","KONA.2018.23",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","mpike@battelleecology.org",
"d3596416-861c-4214-b413-3f7f3dd0c73b","KONA_002.tickPlot.tck","D06","KONA","KONA_002","distributed","cultivatedCrops",39.114235,-96.638612,"WGS84",20.1,324.7,0.1,,,"2018-06-05T14:35Z","KONA.2018.23",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vJ","mpike@battelleecology.org",
"0e9b9570-4cec-451b-a6d2-84352af36fb0","KONA_003.tickPlot.tck","D06","KONA","KONA_003","distributed","cultivatedCrops",39.214274,-96.600435,"WGS84",20.1,329.1,0.1,,,"2018-06-05T15:34Z","KONA.2018.23",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","jgutierrez@battelleecology.org",
"e181d871-c722-4455-a294-a859b251426b","KONA_019.tickPlot.tck","D06","KONA","KONA_019","distributed","cultivatedCrops",39.211742,-96.590109,"WGS84",20.1,327.1,0.1,,,"2018-06-05T16:08Z","KONA.2018.23",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","jgutierrez@battelleecology.org",
"4e1e6ffd-475e-4d24-85bf-534dcee93af2","KONA_024.tickPlot.tck","D06","KONA","KONA_024","distributed","cultivatedCrops",39.208663,-96.595138,"WGS84",20.1,329.1,0.1,,,"2018-06-05T16:30Z","KONA.2018.23",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","jgutierrez@battelleecology.org",
"00f13771-9e27-422e-a356-d8921d753034","KONA_021.tickPlot.tck","D06","KONA","KONA_021","distributed","cultivatedCrops",39.125028,-96.643572,"WGS84",20.1,339.5,0.2,,,"2018-06-26T13:46Z","KONA.2018.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eminnick@battelleecology.org",
"c9bb5b4d-6f13-40be-bef3-191cd4be756c","KONA_004.tickPlot.tck","D06","KONA","KONA_004","distributed","cultivatedCrops",39.125575,-96.637356,"WGS84",20.1,323.5,0.1,,,"2018-06-26T14:15Z","KONA.2018.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eminnick@battelleecology.org",
"3f86a399-d567-476a-9b72-81e8c760d367","KONA_002.tickPlot.tck","D06","KONA","KONA_002","distributed","cultivatedCrops",39.114235,-96.638612,"WGS84",20.1,324.7,0.1,,,"2018-06-26T14:45Z","KONA.2018.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eminnick@battelleecology.org",
"3061e588-0e0b-4cd9-9c1b-b006eead10ac","KONA_003.tickPlot.tck","D06","KONA","KONA_003","distributed","cultivatedCrops",39.214274,-96.600435,"WGS84",20.1,329.1,0.1,,,"2018-06-26T15:41Z","KONA.2018.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eminnick@battelleecology.org",
"3bbe4136-9fcd-41f9-9862-f7f1f670ffcd","KONA_019.tickPlot.tck","D06","KONA","KONA_019","distributed","cultivatedCrops",39.211742,-96.590109,"WGS84",20.1,327.1,0.1,,,"2018-06-26T16:11Z","KONA.2018.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eminnick@battelleecology.org",
"0cf8cf5d-9694-4086-b980-f1850a6192ed","KONA_024.tickPlot.tck","D06","KONA","KONA_024","distributed","cultivatedCrops",39.208663,-96.595138,"WGS84",20.1,329.1,0.1,,,"2018-06-26T16:38Z","KONA.2018.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eminnick@battelleecology.org",
