uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"2489e957-b0b9-4395-b33c-dfbf418687d1","LENO_042.tickPlot.tck","D08","LENO","LENO_042","distributed","woodyWetlands",31.817828,-88.182885,"WGS84",20.2,15.0,0.3,,,"2018-08-06T13:52Z","LENO.2018.32","LENO_042.20180806","A00000015287","drag",150,"Y",0,2,0,"No known compromise","NEON.DOC.014045vJ","charrell@battelleecology.org",
"b138a598-fc12-45c0-90cb-dcc0abeaf191","LENO_023.tickPlot.tck","D08","LENO","LENO_023","distributed","deciduousForest",31.809460,-88.181413,"WGS84",20.1,11.3,0.2,,,"2018-08-06T14:03Z","LENO.2018.32",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","hodom@battelleecology.org",
"b9a206b3-15d9-458f-8a63-da8115067795","LENO_015.tickPlot.tck","D08","LENO","LENO_015","distributed","woodyWetlands",31.817300,-88.191490,"WGS84",20.3,12.1,0.6,,,"2018-08-06T15:05Z","LENO.2018.32","LENO_015.20180806","A00000013935","drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","hodom@battelleecology.org",
"6625ab0e-7505-412e-ae09-7f1a838cee94","LENO_004.tickPlot.tck","D08","LENO","LENO_004","distributed","woodyWetlands",31.822384,-88.181964,"WGS84",20.2,12.6,0.2,,,"2018-08-06T15:07Z","LENO.2018.32","LENO_004.20180806","A00000013942","drag",160,"Y",0,3,0,"No known compromise","NEON.DOC.014045vJ","charrell@battelleecology.org",
"0a177773-2631-4689-b878-fb5cb1d9db4f","LENO_003.tickPlot.tck","D08","LENO","LENO_003","distributed","deciduousForest",31.809574,-88.187560,"WGS84",20.2,13.2,0.3,,,"2018-08-06T15:47Z","LENO.2018.32",,,"drag",154,"N",0,0,0,,"NEON.DOC.014045vJ","rvalentine@battelleecology.org",
"2f2fa690-dab7-490e-b732-e393f79b24c7","LENO_002.tickPlot.tck","D08","LENO","LENO_002","distributed","woodyWetlands",31.806282,-88.195217,"WGS84",20.1,16.7,0.2,,,"2018-08-06T16:24Z","LENO.2018.32","LENO_002.20180806","A00000013952","drag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vJ","rvalentine@battelleecology.org",
"b3092cf0-5053-416c-9dcc-34a2021ca3b1","LENO_015.tickPlot.tck","D08","LENO","LENO_015","distributed","woodyWetlands",31.817300,-88.191490,"WGS84",20.3,12.1,0.6,,,"2018-08-27T18:40Z","LENO.2018.35","LENO_015.20180827","A00000013966","drag and flag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vJ","charrell@battelleecology.org",
"2b5778ea-5f65-4ef9-8d6f-2f89696e2354","LENO_042.tickPlot.tck","D08","LENO","LENO_042","distributed","woodyWetlands",31.817828,-88.182885,"WGS84",20.2,15.0,0.3,,,"2018-08-27T19:20Z","LENO.2018.35","LENO_042.20180827","A00000013945","drag",160,"Y",0,13,0,"No known compromise","NEON.DOC.014045vJ","charrell@battelleecology.org",
"ad9afe6e-d406-42ad-b970-da6138feb0ec","LENO_004.tickPlot.tck","D08","LENO","LENO_004","distributed","woodyWetlands",31.822384,-88.181964,"WGS84",20.2,12.6,0.2,,,"2018-08-27T20:00Z","LENO.2018.35","LENO_004.20180827","A00000015262","drag",160,"Y",0,8,0,"No known compromise","NEON.DOC.014045vJ","charrell@battelleecology.org",
"d8cf9486-73fd-46bc-b110-33921eedb730","LENO_023.tickPlot.tck","D08","LENO","LENO_023","distributed","deciduousForest",31.809460,-88.181413,"WGS84",20.1,11.3,0.2,,,"2018-08-28T15:00Z","LENO.2018.35","LENO_023.20180828","A00000015266","drag",150,"Y",0,3,0,"No known compromise","NEON.DOC.014045vJ","cbarefoot@battelleecology.org","1 tick dropped during sampling. 2 remaining in vial."
"8dffbd11-bf8d-40b7-8dcf-1f7b7fa19ab9","LENO_002.tickPlot.tck","D08","LENO","LENO_002","distributed","woodyWetlands",31.806282,-88.195217,"WGS84",20.1,16.7,0.2,,,"2018-08-29T11:46Z","LENO.2018.35",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","cbarefoot@battelleecology.org",
"1332249e-c763-4622-9cf3-c436d76c6973","LENO_003.tickPlot.tck","D08","LENO","LENO_003","distributed","deciduousForest",31.809574,-88.187560,"WGS84",20.2,13.2,0.3,,,"2018-08-29T12:13Z","LENO.2018.35","LENO_003.20180829","A00000013949","drag",150,"Y",0,2,0,"No known compromise","NEON.DOC.014045vJ","cbarefoot@battelleecology.org",
