uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"f95738ea-aaf5-4c15-b04c-8a4dd4a62ffa","ONAQ_011.tickPlot.tck","D15","ONAQ","ONAQ_011","distributed","shrubScrub",40.152051,-112.455478,"WGS84",20.1,1617.0,0.1,,,"2017-08-15T14:22Z","ONAQ.2017.34",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","cpeterson@battelleecology.org",
"367463ee-47bf-42ae-817a-f4578e06354c","ONAQ_009.tickPlot.tck","D15","ONAQ","ONAQ_009","distributed","shrubScrub",40.160581,-112.469376,"WGS84",20.1,1668.4,0.1,,,"2017-08-15T15:56Z","ONAQ.2017.34",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","cpeterson@battelleecology.org",
"9755b738-a564-47d6-ba6a-7e05a6974323","ONAQ_023.tickPlot.tck","D15","ONAQ","ONAQ_023","distributed","evergreenForest",40.193984,-112.507205,"WGS84",20.2,1860.4,0.2,,,"2017-08-15T17:23Z","ONAQ.2017.34",,,"drag and flag",161,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
"f3c33861-b883-4674-9682-a4260f7a33e3","ONAQ_016.tickPlot.tck","D15","ONAQ","ONAQ_016","distributed","shrubScrub",40.175448,-112.444448,"WGS84",20.1,1635.0,0.1,,,"2017-08-15T19:20Z","ONAQ.2017.34",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","cpeterson@battelleecology.org",
"e0226a58-6729-45b9-a921-bee192bb8d11","ONAQ_004.tickPlot.tck","D15","ONAQ","ONAQ_004","distributed","shrubScrub",40.187291,-112.471870,"WGS84",,1710.4,,,,"2017-08-15T20:10Z","ONAQ.2017.34",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
"76c2995f-5837-4b15-99dd-e1c29b236935","ONAQ_005.tickPlot.tck","D15","ONAQ","ONAQ_005","distributed","shrubScrub",40.181928,-112.432743,"WGS84",20.3,1616.7,0.4,,,"2017-08-15T21:15Z","ONAQ.2017.34",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
"59ba5342-9cf9-44d7-b3ae-54ec9b8135f3","ONAQ_011.tickPlot.tck","D15","ONAQ","ONAQ_011","distributed","shrubScrub",40.152051,-112.455478,"WGS84",20.1,1617.0,0.1,,,"2017-08-31T13:40Z","ONAQ.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
"a7cd5b6b-7f3c-4c9e-8cee-5f3d6034b729","ONAQ_009.tickPlot.tck","D15","ONAQ","ONAQ_009","distributed","shrubScrub",40.160581,-112.469376,"WGS84",20.1,1668.4,0.1,,,"2017-08-31T14:32Z","ONAQ.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","Kfavero@field-ops.org",
"a807f983-dc4d-451a-b9c2-271138245631","ONAQ_023.tickPlot.tck","D15","ONAQ","ONAQ_023","distributed","evergreenForest",40.193984,-112.507205,"WGS84",20.2,1860.4,0.2,,,"2017-08-31T15:32Z","ONAQ.2017.36",,,"drag and flag",164,"N",0,0,0,,"NEON.DOC.014045vH","Kfavero@field-ops.org",
"7c49dd69-e662-46e0-a84b-cafef23c1cc2","ONAQ_004.tickPlot.tck","D15","ONAQ","ONAQ_004","distributed","shrubScrub",40.187291,-112.471870,"WGS84",,1710.4,,,,"2017-08-31T16:17Z","ONAQ.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
"a77eb88c-487b-4223-950d-18edf9f336c0","ONAQ_016.tickPlot.tck","D15","ONAQ","ONAQ_016","distributed","shrubScrub",40.175448,-112.444448,"WGS84",20.1,1635.0,0.1,,,"2017-08-31T16:58Z","ONAQ.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
"fcae2eef-3022-409b-9fd8-dcfbf08a718d","ONAQ_005.tickPlot.tck","D15","ONAQ","ONAQ_005","distributed","shrubScrub",40.181928,-112.432743,"WGS84",20.3,1616.7,0.4,,,"2017-08-31T17:44Z","ONAQ.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","acerretani@battelleecology.org",
