uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"088d2e11-e5eb-4ee5-9029-859b8f2c2a06","JERC_002.tickPlot.tck","D03","JERC","JERC_002","distributed","evergreenForest",31.194058,-84.461542,"WGS84",20.6,49.7,1.0,,,"2016-06-08T13:25Z","JERC.2016.23",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Jhill@field-ops.org",
"82395f3b-8f6d-4f2b-acdc-06a51f0d839c","JERC_081.tickPlot.tck","D03","JERC","JERC_081","distributed","mixedForest",31.198084,-84.481368,"WGS84",20.1,43.9,0.1,,,"2016-06-08T14:49Z","JERC.2016.23",,,"drag and flag",172,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Jhill@field-ops.org",
"464f49a3-3cd1-43cf-9636-0c67a467e55d","JERC_034.tickPlot.tck","D03","JERC","JERC_034","distributed","deciduousForest",31.198824,-84.491213,"WGS84",20.1,44.9,0.2,,,"2016-06-08T15:20Z","JERC.2016.23",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Jhill@field-ops.org",
"8d235c03-5b40-45d8-8c98-74f617c98d0e","JERC_010.tickPlot.tck","D03","JERC","JERC_010","distributed","deciduousForest",31.209229,-84.470521,"WGS84",20.4,40.8,0.7,,,"2016-06-08T16:00Z","JERC.2016.23",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",
"390b79d6-d5c1-4609-9df4-1118bee4fa92","JERC_004.tickPlot.tck","D03","JERC","JERC_004","distributed","cultivatedCrops",31.190116,-84.467380,"WGS84",20.1,43.4,0.3,,,"2016-06-08T16:25Z","JERC.2016.23",,,"drag",161,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",
"fd181bf2-a24e-4229-af6f-33567185f10c","JERC_011.tickPlot.tck","D03","JERC","JERC_011","distributed","evergreenForest",31.184787,-84.466700,"WGS84",20.2,39.7,0.2,,,"2016-06-08T17:05Z","JERC.2016.23",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","cproia@field-ops.org",
"1aa0d2d1-2027-4e78-8393-87ed3e14b691","JERC_004.tickPlot.tck","D03","JERC","JERC_004","distributed","cultivatedCrops",31.190116,-84.467380,"WGS84",20.1,43.4,0.3,,,"2016-06-29T14:28Z","JERC.2016.26",,,"drag",165,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","ecayia@neoninc.org",
"a753b17b-58bc-4f88-8b30-d6c4b5916389","JERC_011.tickPlot.tck","D03","JERC","JERC_011","distributed","evergreenForest",31.184787,-84.466700,"WGS84",20.2,39.7,0.2,,,"2016-06-29T15:28Z","JERC.2016.26",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","ecayia@neoninc.org",
"4e35afdb-43c0-421a-a0e8-0b13033005c2","JERC_002.tickPlot.tck","D03","JERC","JERC_002","distributed","evergreenForest",31.194058,-84.461542,"WGS84",20.6,49.7,1.0,,,"2016-06-29T15:53Z","JERC.2016.26",,,"drag and flag",158,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","ecayia@neoninc.org",
"54df59c1-65f6-49e4-b383-d079b5e221df","JERC_010.tickPlot.tck","D03","JERC","JERC_010","distributed","deciduousForest",31.209229,-84.470521,"WGS84",20.4,40.8,0.7,,,"2016-06-29T17:14Z","JERC.2016.26",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","ecayia@neoninc.org",
"1677823b-a320-4408-a1c5-30027dee1a3e","JERC_081.tickPlot.tck","D03","JERC","JERC_081","distributed","mixedForest",31.198084,-84.481368,"WGS84",20.1,43.9,0.1,,,"2016-06-29T17:47Z","JERC.2016.26",,,"drag and flag",120,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","ecayia@neoninc.org","Deviated dense patches of blackberries"
"bdac1e34-ff11-4320-abe5-0ea4c9635822","JERC_034.tickPlot.tck","D03","JERC","JERC_034","distributed","deciduousForest",31.198824,-84.491213,"WGS84",20.1,44.9,0.2,,,"2016-06-29T18:20Z","JERC.2016.26",,,"drag and flag",164,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","ecayia@neoninc.org",
