uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"4f2eeabf-f46f-4daf-9ce5-5de2611c7f05","DCFS_004.tickPlot.tck","D09","DCFS","DCFS_004","distributed","grasslandHerbaceous",47.171933,-99.053166,"WGS84",20.2,505.0,0.8,,,"2017-08-09T14:28Z","DCFS.2017.33",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","kjohnson@battelleecology.org",
"328b3fd9-7561-42f3-b46c-97f6da587ec0","DCFS_007.tickPlot.tck","D09","DCFS","DCFS_007","distributed","grasslandHerbaceous",47.162946,-99.113801,"WGS84",20.1,567.7,0.2,,,"2017-08-09T15:13Z","DCFS.2017.33",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","nscott@battelleecology.org",
"a2603f60-f3c5-4d72-ade6-38756b0c32d8","DCFS_005.tickPlot.tck","D09","DCFS","DCFS_005","distributed","grasslandHerbaceous",47.199469,-99.166739,"WGS84",20.1,564.6,0.1,,,"2017-08-09T16:32Z","DCFS.2017.33",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","kjohnson@battelleecology.org",
"8031ef40-3e9d-4cc0-b7f0-36d4ca1d830d","DCFS_001.tickPlot.tck","D09","DCFS","DCFS_001","distributed","grasslandHerbaceous",47.209008,-99.165875,"WGS84",20.2,575.5,0.3,,,"2017-08-09T17:30Z","DCFS.2017.33",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","nscott@battelleecology.org",
"c5df4be6-cd96-4be2-a9dc-41eef64128bd","DCFS_010.tickPlot.tck","D09","DCFS","DCFS_010","distributed","grasslandHerbaceous",47.209874,-99.173926,"WGS84",20.1,578.4,0.2,,,"2017-08-11T14:44Z","DCFS.2017.33",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","kjohnson@battelleecology.org",
"30d9f377-0605-4f93-a53d-903c51821d60","DCFS_003.tickPlot.tck","D09","DCFS","DCFS_003","distributed","grasslandHerbaceous",47.207478,-99.183538,"WGS84",20.1,591.2,0.2,,,"2017-08-11T15:23Z","DCFS.2017.33",,,"drag",163,"N",0,0,0,,"NEON.DOC.014045vH","swenner@field-ops.org",
"3aa8e8b1-42de-4b36-9a13-ef65cad8309c","DCFS_004.tickPlot.tck","D09","DCFS","DCFS_004","distributed","grasslandHerbaceous",47.171933,-99.053166,"WGS84",20.2,505.0,0.8,,,"2017-08-30T14:25Z","DCFS.2017.36",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","eentzel@battelleecology.org",
"a3907b86-833d-4459-8434-49a6950847b2","DCFS_007.tickPlot.tck","D09","DCFS","DCFS_007","distributed","grasslandHerbaceous",47.162946,-99.113801,"WGS84",20.1,567.7,0.2,,,"2017-08-30T15:13Z","DCFS.2017.36",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","kadey@battelleecology.org",
"902d692a-805b-4e41-999b-abaaef35f7dc","DCFS_005.tickPlot.tck","D09","DCFS","DCFS_005","distributed","grasslandHerbaceous",47.199469,-99.166739,"WGS84",20.1,564.6,0.1,,,"2017-08-30T16:13Z","DCFS.2017.36",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","kadey@battelleecology.org",
"1ff8969f-1feb-400f-9b56-f3c996bd5244","DCFS_001.tickPlot.tck","D09","DCFS","DCFS_001","distributed","grasslandHerbaceous",47.209008,-99.165875,"WGS84",20.2,575.5,0.3,,,"2017-08-30T16:53Z","DCFS.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","kadey@battelleecology.org",
"c71229c3-c41c-4a1e-a395-ee619c689c7c","DCFS_010.tickPlot.tck","D09","DCFS","DCFS_010","distributed","grasslandHerbaceous",47.209874,-99.173926,"WGS84",20.1,578.4,0.2,,,"2017-08-30T17:30Z","DCFS.2017.36",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vH","kadey@battelleecology.org",
"8b134e07-44e8-4004-b567-7dab1995ea2f","DCFS_003.tickPlot.tck","D09","DCFS","DCFS_003","distributed","grasslandHerbaceous",47.207478,-99.183538,"WGS84",20.1,591.2,0.2,,,"2017-08-30T18:13Z","DCFS.2017.36",,,"drag and flag",160,"N",0,0,0,,"NEON.DOC.014045vH","kadey@battelleecology.org",
